,argument,sa_argument,hypothesis,is_fallacy 
865,"Of course , a lot can happen in 7,000 years . The onset of a new glaciation could cause the sea level to stop rising .","Of course , a lot can happen in 7,000 years . The onset of a new glaciation could cause the sea level to stop rising . ",This argument is fallacious.,1
866,There is nothing we can do about rising sea levels in the meantime .,There is nothing we can do about rising sea levels in the meantime . ,This argument is fallacious.,1
867,"But by studying a very short time interval , it is possible to sidestep most of the complications , like “ isostatic adjustment ” of the shoreline ( as continents rise after the overlying ice has melted ) and “ subsidence ” of the shoreline ( as ground water and minerals are extracted ) .","But by studying a very short time interval , it is possible to sidestep most of the complications , like MSK<0> isostatic adjustment MSK<0> of MSK<1> ( as continents rise after the overlying ice has melted ) and MSK<0> subsidence MSK<0> of MSK<1> ( as ground water and minerals are extracted ) . ",This argument is fallacious.,1
868,"I chose to assess the sea-level trend from 1915-45 , when a genuine , independently confirmed warming of approximately 0.5 degree Celsius occurred . I note particularly that sea-level rise is not affected by the warming ; it continues at the same rate , 1.8 millimeters a year , according to a 1990 review by Andrew S. Trupin and John Wahr .","MSK<0> chose to assess the sea - level trend from 1915 - 45 , when MSK<1> occurred . MSK<0> note particularly that MSK<2> is not affected by MSK<1> ; MSK<2> continues at the same rate , 1.8 millimeters a year , according to a 1990 review by Andrew S. Trupin and John Wahr . ",This argument is fallacious.,1
869,"I note particularly that sea-level rise is not affected by the warming ; it continues at the same rate , 1.8 millimeters a year , according to a 1990 review by Andrew S. Trupin and John Wahr . I therefore conclude—contrary to the general wisdom—that the temperature of sea water has no direct effect on sea-level rise .","MSK<0> note particularly that MSK<1> is not affected by the warming ; MSK<1> continues at the same rate , 1.8 millimeters a year , according to a 1990 review by Andrew S. Trupin and John Wahr . MSK<0> therefore conclude MSK<2> contrary to the general wisdom MSK<2> that the temperature of sea water has no direct effect on MSK<1> . ",This argument is fallacious.,1
870,Yet there is little heat available in the Antarctic to support melting .,Yet there is little heat available in the Antarctic to support melting . ,This argument is fallacious.,1
871,By 2100 the seas will rise another 6 inches or so—a far cry from Al Gore ’ s alarming numbers .,By 2100 the seas will rise another 6 inches or so — a far cry from Al Gore ’ s alarming numbers . ,This argument is fallacious.,1
872,"The Little Ice Age ended as recently as 1850 . Therefore , it is no surprise that we now are expe riencing a period of warming .","MSK<0> ended as recently as 1850 . Therefore , MSK<0> is no surprise that we now are expe riencing a period of warming . ",This argument is fallacious.,1
873,Only very few peer-reviewed papers even go so far as to say that recent warming is chiefly anthropogenic .,Only very few peer - reviewed papers even go so far as to say that recent warming is chiefly anthropogenic . ,This argument is fallacious.,1
874,Warming is far slower than predicted,Warming is far slower than predicted ,This argument is fallacious.,1
875,It tells us that we are far from understanding climate change .,It tells MSK<0> that MSK<0> are far from understanding climate change . ,This argument is fallacious.,1
876,"Climate policy relies on inadequate models Climate models have many shortcomings and are not remotely plausible as policy tools .",MSK<0> MSK<1> relies on inadequate MSK<2> MSK<0> MSK<2> have many shortcomings and are not remotely plausible as MSK<1> tools . ,This argument is fallacious.,1
877,Natural as well as anthropogenic factors cause warming,Natural as well as anthropogenic factors cause warming ,This argument is fallacious.,1
878,"The geological archive reveals that Earth ’ s climate has varied as long as the planet has existed , with natural cold and warm phases .","MSK<0> reveals that Earth ’ s climate has varied as long as MSK<0> has existed , with natural MSK<1> and MSK<1> phases . ",This argument is fallacious.,1
879,"Climate science should be less political , while climate policies should be more scientific . Scientists should openly address the uncertainties and exaggerations in their predictions of global warming , while politicians should dispassionately count the real benefits as well as the imagined costs of adaptation to global warming , and the real costs as well as the imagined benefits of mitigation .","MSK<0> MSK<8> should be less political , while MSK<0> policies should be more MSK<8> . MSK<1> should openly address the uncertainties and exaggerations in MSK<1> predictions of MSK<3> , while politicians should dispassionately count the MSK<4> MSK<5> as well as the MSK<6> MSK<7> of adaptation to MSK<3> , and the MSK<4> MSK<7> as well as the MSK<6> MSK<5> of mitigation . ",This argument is fallacious.,1
880,A global network of 500 scientists and professionals has prepared this urgent message .,A global network of 500 scientists and professionals has prepared this urgent message . ,This argument is fallacious.,1
881,"In addition , they ignore the fact that enriching the atmosphere with CO2 is beneficial . CO2 is plant food , the basis of all life on Earth CO2 is not a pollutant .","In addition , they ignore the fact that enriching the atmosphere with MSK<0> is beneficial . MSK<0> is plant food , the basis of all life on Earth CO2 is not a pollutant . ",This argument is fallacious.,1
882,"CO2 is plant food , the basis of all life on Earth CO2 is not a pollutant . It is essential to all life on Earth . Photosynthesis is a blessing . More CO2 is beneficial for nature , greening the Earth : additional CO2 in the air has promoted growth in global plant biomass . It is also good for agriculture , increasing the yields of crops worldwide .","MSK<0> is MSK<1> food , MSK<2> is not a pollutant . MSK<2> is essential to coref1 . Photosynthesis is a blessing . More MSK<0> is beneficial for nature , greening the Earth : additional MSK<0> in the air has promoted growth in MSK<3> MSK<1> biomass . It is also good for agriculture , increasing the yields of crops MSK<3> . ",This argument is fallacious.,1
883,"For instance , wind turbines kill birds and insects , and palm-oil plantations destroy the biodiversity of the rainforests .","For instance , wind turbines kill birds and insects , and palm - oil plantations destroy the biodiversity of the rainforests . ",This argument is fallacious.,1
884,"It shows that ECS is probably between two and 4.5 degrees , possibly as low as 1.5 but not lower , and possibly as high as nine degrees .","It shows that ECS is MSK<1> between two and MSK<2> MSK<0> , MSK<1> as MSK<3> as MSK<2> but not MSK<3> , and MSK<1> as high as nine MSK<0> . ",This argument is fallacious.,1
885,The surprising thing is that the Energy Balance estimates are very low compared to model-based estimates .,The surprising thing is that the Energy Balance MSK<0> are very low compared to model - based MSK<0> . ,This argument is fallacious.,1
886,"But if ECS is high — say , around four degrees or more — then climate change is probably a big problem . We may not be able to stop it , but we ’ d better get ready to adapt to it .","But if ECS is high MSK<0> say , around four degrees or more MSK<0> then climate change is probably a big problem . MSK<1> may not be able to stop MSK<2> , but MSK<1> ’ d better get ready to adapt to MSK<2> . ",This argument is fallacious.,1
887,"People who study the impacts of global warming have found that if ECS is low — say , less than two — then the impacts of global warming on the economy will be mostly small and , in many places , mildly beneficial .","People who study the MSK<0> of MSK<1> have found that if ECS is low MSK<2> say , less than two MSK<2> then the MSK<0> of MSK<1> on the economy will be mostly small and , in many places , mildly beneficial . ",This argument is fallacious.,1
888,"If it is very low , for instance around one , it means greenhouse gas emissions are simply not worth doing anything about . But if ECS is high — say , around four degrees or more — then climate change is probably a big problem . We may not be able to stop it , but we ’ d better get ready to adapt to it .","If MSK<0> is very low , for instance around one , MSK<0> means greenhouse gas emissions are simply not worth doing anything about . But if ECS is high MSK<1> say , around four degrees or more MSK<1> then climate change is probably a big problem . MSK<2> may not be able to stop MSK<3> , but MSK<2> ’ d better get ready to adapt to MSK<3> . ",This argument is fallacious.,1
889,A recent Energy Balance ECS estimate was just published in the Journal of Climate by Nicholas Lewis and Judith Curry .,A recent Energy Balance ECS estimate was just published in the Journal of Climate by Nicholas Lewis and Judith Curry . ,This argument is fallacious.,1
890,"But it is part of a long list of studies from independent teams ( as this interactive graphic shows ) , using a variety of methods that take account of critical challenges , all of which conclude that climate models exhibit too much sensitivity to greenhouse gases .","But it is part of a long list of studies from independent teams ( as this interactive graphic shows ) , using a variety of methods that take account of critical challenges , all of which conclude that climate models exhibit too much sensitivity to greenhouse gases . ",This argument is fallacious.,1
891,"The result was that the estimated economic damages of greenhouse gas emissions fell by between 40 and 80 per cent , and in the case of one model the damages had a 40 per cent probability of being negative for the next few decades — that is , they would be beneficial changes .","The result was that MSK<0> fell by between MSK<1> and 80 per MSK<2> , and in the case of one model MSK<0> had a MSK<1> per MSK<2> probability of being negative for the next few decades — that is , MSK<0> would be beneficial changes . ",This argument is fallacious.,1
892,"The new Lewis and Curry ECS estimate is even lower than their old one , so if we re-did the same study we would find even lower social costs of carbon .","MSK<0> estimate is even MSK<1> than MSK<0> old one , so if MSK<2> re-did the same study MSK<2> would find even MSK<1> social costs of carbon . ",This argument is fallacious.,1
893,"If ECS is as low as the Energy Balance literature suggests , it means that the climate models we have been using for decades run too hot and need to be revised .","If MSK<0> is as low as the Energy Balance literature suggests , MSK<0> means that the climate models we have been using for decades run too hot and need to be revised . ",This argument is fallacious.,1
894,"First , they rely on IPCC estimates of greenhouse gases , solar changes and other climate forcings , so they can ’ t be accused of putting a finger on the scale by their choice of data .","First , MSK<0> rely on IPCC estimates of greenhouse gases , solar changes and other climate forcings , so MSK<0> can ’ t be accused of putting a finger on the scale by MSK<0> choice of data . ",This argument is fallacious.,1
895,The report in part intends to `` reset '' the estimations for the new predictions on when the earth will hit what the U.N. has determined to be dangerous warming levels .,The report in part intends to `` reset '' the estimations for the new predictions on when the earth will hit what the U.N. has determined to be dangerous warming levels . ,This argument is fallacious.,1
896,"So , therefore , they derive a budget which is much lower , '' he added .","So , therefore , they derive a budget which is much lower , '' he added . ",This argument is fallacious.,1
897,"A new report published by a team of prominent climate scientists confirms what many skeptics have pointed out for years : the climate models have overestimated the amount of global warming and failed to predict what climatologists call the warming `` hiatus , '' over 20 years of almost no change in temperatures .","A new report published by a team of prominent MSK<0> scientists confirms what many skeptics have pointed out for MSK<1> : the MSK<0> models have overestimated the amount of MSK<2> and failed to predict what climatologists call MSK<2> MSK<3> hiatus , MSK<3> over 20 MSK<1> of almost no change in temperatures . ",This argument is fallacious.,1
898,"`` The models end up with a warming which is larger than the observed warming for the current emissions , '' University of Exerter 's Pierre Friedlingstein , one of the study 's authors , told The Washington Post . ``","MSK<0> The models end up with a MSK<1> which is larger than the observed MSK<1> for the current emissions , MSK<0> University of Exerter 's Pierre Friedlingstein , one of the study 's authors , told The Washington Post . MSK<0> ",This argument is fallacious.,1
899,"The report , published in the journal Nature Geoscience on September 18 , acknowledges that most of the models of warming trends failed to predict the `` slowdown '' in warming post-2000 , resulting in less pronounced warming than predicted and thus more room in the CO2 `` emissions budget '' for the coming decades .","The report , published in the journal Nature Geoscience on September 18 , acknowledges that most of the models of MSK<0> trends failed to MSK<1> the MSK<2> slowdown MSK<2> in MSK<0> post-2000 , resulting in less pronounced MSK<0> than MSK<1> and thus more room in the CO2 MSK<2> emissions budget MSK<2> for the coming decades . ",This argument is fallacious.,1
900,Cato Institute scientists Patrick Michaels and Chip Knappenberger have noted the climate models have been over-hyping warming for decades . Scientist John Christy of the University of Alabama-Huntsville has testified before Congress on the matter . Christy ’ s research has shown climate models show 2.5 times more warming in the bulk atmosphere than has been observed . ...,Cato Institute MSK<0> Patrick Michaels and Chip Knappenberger have noted the MSK<2> have been over-hyping MSK<3> for decades . MSK<0> John MSK<4> of the University of Alabama - Huntsville has testified before Congress on the matter . MSK<4> ’ s research has shown MSK<2> show 2.5 times more MSK<3> in the bulk atmosphere than has been observed . ... ,This argument is fallacious.,1
901,In April the extent of Arctic sea ice was back to where it was in April 13 years ago .,In MSK<0> MSK<1> was back to where MSK<1> was in MSK<0> 13 years ago . ,This argument is fallacious.,1
902,"As for those record temperatures brought in 2016 by an exceptionally strong El Niño , the satellites now show that in recent months global temperatures have plummeted by more that 0.6 degrees : just as happened 17 years ago after a similarly strong El Niño had also made 1998 the “ hottest year on record ” .","As for those MSK<0> MSK<1> brought in 2016 by an exceptionally MSK<4> , the satellites now show that in recent months global MSK<1> have plummeted by more that 0.6 degrees : just as happened 17 MSK<5> ago after a similarly MSK<4> had also made 1998 the MSK<6> hottest MSK<5> on MSK<0> MSK<6> . ",This argument is fallacious.,1
903,This means the global temperature trend has now shown no further warming for 19 years .,This means the global temperature trend has now shown no further warming for 19 years . ,This argument is fallacious.,1
904,The Greenland ice cap last winter increased in volume faster than at any time for years .,The Greenland ice cap last winter increased in volume faster than at any time for years . ,This argument is fallacious.,1
905,So it ’ s been a surprise to climate scientists that 2017 has been so remarkably warm — because the last El Niño ended a year ago .,So it ’ s been a surprise to climate scientists that 2017 has been so remarkably warm — because the last El Niño ended a year ago . ,This argument is fallacious.,1
906,,,This argument is fallacious.,1
907,"`` The impact of astronomical cycles on climate can be quite large , '' explains Meyers , noting as an example the pacing of the Earth ’ s ice ages , which have been reliably matched to periodic changes in the shape of Earth ’ s orbit , and the tilt of our planet on its axis .","MSK<2> MSK<0> can be quite large , MSK<2> explains Meyers , noting as an example the pacing of MSK<1> ice ages , which have been reliably matched to periodic changes in the shape of MSK<3> ’ s orbit , and the tilt of MSK<0> MSK<3> on MSK<1> axis . ",This argument is fallacious.,1
908,"Over the ages , the subtle variations in the orbits of Earth and Mars , the scientists theorize , have impacted the amount of Earth 's exposure to solar radiation and thus led to shifts in global temperatures and impacting the pattern of Earth 's ice ages .","Over coref1 , the subtle variations in the orbits of MSK<0> and Mars , the scientists theorize , have MSK<1> the amount of MSK<0> exposure to solar radiation and thus led to shifts in global temperatures and MSK<1> the pattern of MSK<0> . ",This argument is fallacious.,1
909,Anew study produced by a University of Wisconsin-Madison geoscientist and Northwestern astrophysicist presents an explanation of the fluctuations of the earth 's temperatures that global warming alarmists are going to make sure to bury :,Anew study produced by a University of MSK<0> - MSK<0> geoscientist and Northwestern astrophysicist presents an explanation of the fluctuations of the earth 's temperatures that global warming alarmists are going to make sure to bury : ,This argument is fallacious.,1
910,"In an article summarizing the scientists ' findings , which were originally published this week in the journal Nature , the University of Wisconsin-Madison notes that the study `` provides the first hard proof for what scientists call the 'chaotic solar system , ' a theory proposed in 1989 to account for small variations in the present conditions of the solar system . '' Those variations over millions of years `` produce big changes in our planet ’ s climate . ''","In an article summarizing the MSK<0> ' findings , which were originally published this week in the journal Nature , the University of MSK<4> - MSK<4> notes that the study MSK<1> provides the first hard proof for what MSK<0> call MSK<2> , ' a theory proposed in 1989 to account for small MSK<3> in the present conditions of MSK<2> . MSK<1> Those MSK<3> over millions of years MSK<1> produce big changes in our planet ’ s climate . MSK<1> ",This argument is fallacious.,1
911,"Global warming alarmists frequently make false and deplorable assertions ( see , for example , my recent column debunking false claims that global warming is causing a decline in wheat production ) , but the Environmental Defense Fund ’ s recent fund-raising mailer , “ 10 Global Warming Effects","MSK<1> alarmists frequently make MSK<2> and deplorable assertions ( see , for example , my MSK<3> column debunking MSK<2> claims that MSK<1> is causing a decline in wheat production ) , but the Environmental Defense MSK<4> ’ s MSK<3> MSK<4> - raising mailer , “ 10 MSK<1> Effects ",This argument is fallacious.,1
912,Open-minded readers should have very little difficulty dismissing the mythical global warming crisis after examining the top 10 assertions in the alarmist playbook .,Open - minded readers should have very little difficulty dismissing the mythical global warming crisis after examining the top 10 assertions in the alarmist playbook . ,This argument is fallacious.,1
913,"While reading how flawed EDF ’ s assertions are , remember these are the very best arguments global warming alarmists can make .","While reading how flawed MSK<0> are , remember MSK<0> are the very best arguments global warming alarmists can make . ",This argument is fallacious.,1
914,"Global warming alarmists ’ preferred electricity source – wind power – kills nearly 1 million bats every year ( to say nothing of the more than 500,000 birds killed every year ) in the United States alone .","Global warming alarmists ’ preferred electricity source MSK<0> wind power MSK<0> MSK<1> nearly 1 million bats every MSK<2> ( to say nothing of the more than 500,000 birds MSK<1> every MSK<2> ) in the United States alone . ",This argument is fallacious.,1
915,"Ramping up wind power to 10 , 20 , or 30 % of U.S. electricity production would likely increase annual bat kills to 10-to-30 million every year .","Ramping up wind power to MSK<0> , MSK<1> , or MSK<1> % of U.S. electricity production would likely increase annual bat kills to MSK<0> - to - MSK<1> million every year . ",This argument is fallacious.,1
916,"Killing 30 million bats every year in response to dubious claims that global warming might once in a great while kill 100,000 bats makes no sense .","MSK<0> 30 million MSK<1> every year in response to dubious claims that global warming might once in a great while MSK<0> 100,000 MSK<1> makes no sense . ",This argument is fallacious.,1
917,"Asserting , without any supporting data or evidence , that a disease that prospers in cool climates will become more prevalent as a result of global warming defies objective data and common sense .","Asserting , without any supporting MSK<0> or evidence , that a disease that prospers in cool climates will become more prevalent as a result of global warming defies objective MSK<0> and common sense . ",This argument is fallacious.,1
918,"Any attempts to claim global warming will cause a few more Lyme Disease deaths must be weighed against the 36,000 Americans who are killed by the flu each year .","Any attempts to claim global warming will cause a few more Lyme Disease deaths must be weighed against the 36,000 Americans who are killed by the flu each year . ",This argument is fallacious.,1
919,"Also , the alarmist assertion that polar ice sheets are melting is simply false .","Also , the alarmist assertion that polar ice sheets are melting is simply false . ",This argument is fallacious.,1
920,"If global warming caused the 2014 Queensland heat wave , why wasn ’ t it as severe as the 1972 Queensland heat wave ?","If MSK<0> caused the 2014 MSK<3> , why wasn ’ t MSK<0> as severe as the 1972 MSK<3> ? ",This argument is fallacious.,1
921,"For people experiencing an increase in vegetation in previously barren regions , this greening of the Earth is welcome and wonderful news .","For people experiencing an increase in vegetation in previously barren regions , this greening of the Earth is welcome and wonderful news . ",This argument is fallacious.,1
922,"Global warming alarmists claim a greener biosphere with richer and more abundant plant life is horrible and justifies massive , economy-destroying energy restrictions .","Global warming alarmists claim a greener biosphere with richer and more abundant plant life is horrible and justifies massive , economy - destroying energy restrictions . ",This argument is fallacious.,1
923,One can not claim global warming is causing colder winters and then turn around and simultaneously claim global warming is causing warmer winters .,One can not MSK<1> MSK<2> is MSK<3> MSK<2> MSK<4> and then turn around and simultaneously MSK<1> MSK<2> is MSK<3> MSK<2> MSK<4> . ,This argument is fallacious.,1
924,Global warming activists ’ propensity for doing so shows just how little value they place in a truthful debate .,Global warming activists ’ propensity for doing so shows just how little value they place in a truthful debate . ,This argument is fallacious.,1
925,"Also , the modest recent warming is producing U.S. and global crop production records virtually every year , creating billions of dollars in new economic and human welfare benefits each and every year . This creates a net economic benefit completely ignored by EDF .","Also , MSK<0> is producing U.S. and global crop production records virtually every MSK<1> , MSK<2> billions of dollars in new MSK<3> and human welfare MSK<4> each and every MSK<1> . MSK<0> MSK<2> a net MSK<3> MSK<4> completely ignored by EDF . ",This argument is fallacious.,1
926,"For example , DDT had all but eliminated malaria in the United States and on the global stage during the mid-20th century .","For example , DDT had all but eliminated malaria in the United States and on the global stage during the mid-20th century . ",This argument is fallacious.,1
927,One can hardly argue that western pine forests are “ destroying iconic Western forests ” when western forests are becoming denser and more prevalent as the planet warms .,One can hardly argue that MSK<0> pine MSK<1> are “ destroying iconic MSK<0> MSK<1> ” when MSK<0> MSK<1> are becoming denser and more prevalent as the planet warms . ,This argument is fallacious.,1
928,"Playing on a general tendency for people to fear change , EDF and global warming alarmists argue that changes in the biosphere that make it richer , lusher , and more conducive to life are changes to be feared and opposed .","Playing on a general tendency for people to MSK<0> MSK<1> , MSK<2> and global warming alarmists argue that MSK<1> in the biosphere that make MSK<2> richer , lusher , and more conducive to life are MSK<1> to be MSK<0> and opposed . ",This argument is fallacious.,1
929,The U.S. National Institutes of Health have documented how influenza is aided and abetted by cold climate . Any attempt to connect a warmer climate to an increase in Lyme Disease must be accompanied by an acknowledgement of a warmer climate ’ s propensity to reduce influenza incidence and mortality . The net impact of a warmer climate on viruses and diseases such as Lyme Disease and influenza is substantially beneficial and life-saving .,The U.S. National Institutes of Health have documented how MSK<0> is aided and abetted by cold MSK<1> . Any attempt to connect a MSK<2> MSK<1> to an increase in MSK<3> MSK<4> must be accompanied by an acknowledgement of a MSK<2> MSK<1> ’ s propensity to reduce MSK<0> incidence and mortality . The net impact of a MSK<2> MSK<1> on viruses and MSK<4> such as MSK<3> MSK<4> and MSK<0> is substantially beneficial and life - saving . ,This argument is fallacious.,1
930,Any attempt to connect a warmer climate to an increase in Lyme Disease must be accompanied by an acknowledgement of a warmer climate ’ s propensity to reduce influenza incidence and mortality .,Any attempt to connect a MSK<1> to an increase in Lyme Disease must be accompanied by an acknowledgement of a MSK<1> ’ s propensity to reduce influenza incidence and mortality . ,This argument is fallacious.,1
931,"However , climate realists can make lemonade from EDF ’ s preposterous mailer by using it to show open-minded people the difference between global warming alarmists and global warming truth-tellers . EDF has assembled what it believes to be the 10 most powerful global warming assertions in the alarmists ’ playbook , yet each assertion either backfires on alarmists or has been proven false .","However , climate realists can make lemonade from MSK<0> preposterous mailer by using MSK<0> to show open - minded people the difference between MSK<2> MSK<3> and MSK<2> truth - tellers . MSK<0> has assembled what MSK<0> believes to be the 10 most powerful MSK<2> MSK<4> in the MSK<3> ’ playbook , yet each MSK<4> either backfires on MSK<3> or has been proven false . ",This argument is fallacious.,1
932,"Global warming alarmists ’ preferred electricity source – wind power – kills nearly 1 million bats every year ( to say nothing of the more than 500,000 birds killed every year ) in the United States alone . This appalling death toll occurs every year even while wind power produces just 3 % of U.S. electricity .","Global warming alarmists ’ preferred MSK<0> source MSK<1> MSK<3> MSK<1> MSK<4> nearly 1 million bats every MSK<5> ( to say nothing of the more than 500,000 birds MSK<4> every MSK<5> ) in the MSK<6> MSK<6> alone . This appalling death toll occurs every MSK<5> even while MSK<3> produces just 3 % of MSK<6> MSK<0> . ",This argument is fallacious.,1
933,"Just as importantly , alarmists present no evidence that global warming caused the summer heat wave in a notoriously hot desert near the equator . To the contrary , climate change theory and objective data show our recent global warming is occurring primarily in the winter , toward the poles , and at night .","Just as importantly , alarmists present no evidence that MSK<0> caused the MSK<1> heat wave in a notoriously hot desert near the equator . To the contrary , climate change theory and objective data show MSK<0> is occurring primarily in the MSK<1> , toward the poles , and at night . ",This argument is fallacious.,1
934,"Indeed , Queensland ’ s 2014 heat wave paled in comparison to the 1972 heat wave that occurred 42 years of global warming ago . If global warming caused the 2014 Queensland heat wave , why wasn ’ t it as severe as the 1972 Queensland heat wave ?","Indeed , MSK<0> paled in comparison to the 1972 heat wave that occurred 42 years of global warming ago . If MSK<1> caused MSK<0> , why wasn ’ t MSK<1> as severe as MSK<0> ? ",This argument is fallacious.,1
935,Blaming every single summer heat wave or extreme weather event on global warming is a stale and discredited tactic in the alarmist playbook .,Blaming every single summer heat wave or extreme weather event on global warming is a stale and discredited tactic in the alarmist playbook . ,This argument is fallacious.,1
936,Alarmist attempts to frame thriving forests as harmful perfectly illustrate the alarmists ’ proclivity to claim anything and everything – no matter how beneficial – is severely harmful and caused by global warming .,MSK<0> attempts to frame thriving forests as MSK<1> perfectly illustrate the MSK<0> ’ proclivity to claim anything and everything MSK<2> no matter how beneficial MSK<2> is severely MSK<1> and caused by global warming . ,This argument is fallacious.,1
937,The alarmists ’ asserted national security threat depends on assertions that ( 1 ) global warming is causing a reduction in food and water supplies and ( 2 ) migrations of people to places with more food and water will increase risks of military conflict . Objective facts refute both assertions .,The alarmists ’ MSK<0> national security threat depends on MSK<0> that ( MSK<3> ) global warming is causing a reduction in MSK<1> and MSK<2> supplies and ( MSK<3> ) migrations of people to places with more MSK<1> and MSK<2> will increase risks of military conflict . Objective facts refute both MSK<0> . ,This argument is fallacious.,1
938,"Longer growing seasons and fewer frost events also benefit plant growth and crop production . As this column has repeatedly documented ( see articles here , here , and here , for example ) , global crops set new production records virtually every year as our planet modestly warms . If crop shortages cause national security threats and global warming increases crop production , then global warming benefits rather than jeopardizes national security .","Longer MSK<7> seasons and fewer frost events also MSK<0> plant MSK<7> and MSK<1> MSK<2> . As this column has repeatedly documented ( see articles here , here , and here , for example ) , MSK<3> MSK<1> set new MSK<2> records virtually every year as our planet modestly MSK<6> . If MSK<1> shortages cause MSK<5> threats and MSK<3> MSK<6> increases MSK<1> MSK<2> , then MSK<3> MSK<6> MSK<0> rather than jeopardizes MSK<5> . ",This argument is fallacious.,1
939,"Objective data show there has been a gradual increase in global precipitation and soil moisture as our planet warms . Warmer temperatures evaporate more water from the oceans , which in turn stimulates more frequent precipitation over continental land masses . The result of this enhanced precipitation is an improvement in soil moisture at almost all sites in the Global Soil Moisture Data Bank . If declining precipitation and declining soil moisture are military threat multipliers , than global warming is creating a safer , more peaceful world .","Objective data show there has been a gradual increase in MSK<0> and MSK<2> as our planet MSK<6> . MSK<6> temperatures evaporate more water from the oceans , which in turn stimulates more frequent MSK<3> over continental land masses . The result of MSK<0> is an improvement in MSK<2> at almost all sites in the MSK<4> MSK<2> Data Bank . If MSK<5> MSK<3> and MSK<5> MSK<2> are military threat multipliers , than MSK<4> MSK<6> is creating a safer , more peaceful world . ",This argument is fallacious.,1
940,"Utilizing 20th century technologies , humans effectively adapted to global sea level rise . Utilizing 21st century technologies , humans will be even better equipped to adapt to global sea level rise .","MSK<2> , MSK<3> effectively MSK<4> to MSK<8> . MSK<2> , MSK<3> will be even better equipped to MSK<4> to MSK<8> . ",This argument is fallacious.,1
941,"Although alarmists frequently point to a modest recent shrinkage in the Arctic ice sheet , that decline has been completely offset by ice sheet expansion in the Antarctic . Cumulatively , polar ice sheets have not declined at all since NASA satellite instruments began precisely measuring them 35 years ago . Alarmist Assertion # 5","Although MSK<0> frequently point to a modest recent shrinkage in the Arctic MSK<2> , that MSK<3> has been completely offset by MSK<2> expansion in the Antarctic . Cumulatively , MSK<4> have not MSK<3> at all since NASA satellite instruments began precisely measuring MSK<4> 35 years ago . MSK<0> Assertion # 5 ",This argument is fallacious.,1
942,"As such , pollen counts will rise and fall along with plant health and vegetation intensity . Any increase in pollen will be the result of a greener biosphere with more plant growth .","As such , MSK<0> counts will rise and fall along with MSK<1> health and vegetation intensity . Any increase in MSK<0> will be the result of a greener biosphere with more MSK<1> growth . ",This argument is fallacious.,1
943,"For people experiencing an increase in vegetation in previously barren regions , this greening of the Earth is welcome and wonderful news . For global warming alarmists , however , a greener biosphere is terrible news and something to be opposed .","For people experiencing an increase in vegetation in previously barren regions , this greening of the Earth is welcome and wonderful MSK<0> . For global warming alarmists , however , a greener biosphere is terrible MSK<0> and something to be opposed . ",This argument is fallacious.,1
944,Global warming realists understand that a greener biosphere with richer and more abundant plant life is not a horrible thing simply because humans may have had some role in creating it .,Global warming realists understand that MSK<0> is not a horrible thing simply because humans may have had some role in creating MSK<0> . ,This argument is fallacious.,1
945,"Objective scientific data verify winters are getting colder , which counters the key prerequisite to EDF ’ s pine beetle claim . NOAA temperature data show winter temperatures in the United States have been getting colder for at least the past two decades . Pine beetles can not be taking advantage of warmer winters if winters are in fact getting colder .","Objective scientific MSK<0> verify MSK<1> are getting MSK<2> , which counters the key prerequisite to EDF ’ s MSK<4> claim . NOAA MSK<5> MSK<0> show MSK<1> MSK<5> in the United States have been getting MSK<2> for at least the past two decades . MSK<4> can not be taking advantage of MSK<2> MSK<1> if MSK<1> are in fact getting MSK<2> . ",This argument is fallacious.,1
946,"Pine beetles are a natural part of forest ecosystems . Expanding pine forests can support more beetles . The predictable increase in pine beetles is largely a product of , rather than a foil against , expanding pine forests .","MSK<0> are a natural part of MSK<1> ecosystems . MSK<3> MSK<1> can support more beetles . The predictable increase in MSK<0> is largely a product of , rather than a foil against , MSK<3> MSK<1> . ",This argument is fallacious.,1
947,"Decades of over-aggressive fire suppression policies have caused an unnatural buildup of older , denser , more vulnerable pine forests . These conditions predictably aid pine beetles .","Decades of over-aggressive fire suppression policies have caused an unnatural buildup of older , denser , more vulnerable MSK<0> forests . These conditions predictably aid MSK<0> beetles . ",This argument is fallacious.,1
948,Only global warming alarmists would claim that lusher vegetation and more abundant plant life is a bad thing .,Only global warming alarmists would claim that MSK<0> MSK<0> and more MSK<0> MSK<0> MSK<0> is a bad thing . ,This argument is fallacious.,1
949,"If barren ecosystems constitute an ideal planet , then the alarmist fears of more plant life make sense . On the contrary , global warming realists understand a climate more conducive to richer , more abundant plant life is beneficial rather than harmful .","If barren ecosystems constitute an ideal planet , then the alarmist fears of more MSK<1> make sense . On the contrary , global warming realists understand a climate more conducive to richer , more abundant MSK<1> is beneficial rather than harmful . ",This argument is fallacious.,1
950,"Severe storms , floods and agricultural losses may cost a great deal of money , but such extreme weather events – and their resulting costs – are dramatically declining as the Earth modestly warms . Accordingly , EDF ’ s asserted economic costs are actually economic benefits .","MSK<3> MSK<3> , floods and agricultural losses may MSK<0> a great deal of money , but such MSK<3> MSK<3> MSK<3> MSK<1> and their resulting MSK<0> MSK<1> are dramatically declining as the Earth modestly warms . Accordingly , EDF ’ s asserted MSK<2> MSK<0> are actually MSK<2> benefits . ",This argument is fallacious.,1
