,argument,sa_argument,hypothesis,is_fallacy
684,Everyone must stick to approved points of discussion marked by the confines of a narrow ideology.,Everyone must stick to approved points of discussion marked by the confines of a narrow ideology . ,This argument is fallacious.,1.0
685,"Evidence is a reflection of reality as it exists \(what ""is""\), whereas policies are a reflection of a desired reality \(what ""ought"" to be the case\). Therefore, it would not be prudent to develop policies based solely on evidence.","MSK<0> is a MSK<1> of MSK<2> as MSK<0> exists \ ( what "" is "" \ ) , whereas MSK<3> are a MSK<1> of a desired MSK<2> \ ( what "" ought "" to be the case \ ) . Therefore , MSK<0> would not be prudent to develop MSK<3> based solely on evidence . ",This argument is fallacious.,1.0
686,"An evidence based approach to policy would require us to know all the potential benefits and costs of every policy beforehand, and to be able to quantity those costs and benefits. Humans can not know all things, and exactly what to do with such knowledge","An evidence based approach to MSK<0> would require us to MSK<1> all the potential MSK<2> and MSK<3> of every MSK<0> beforehand , and to be able to quantity those MSK<3> and MSK<2> . Humans can not MSK<1> all things , and exactly what to do with such knowledge ",This argument is fallacious.,1.0
687,"The fact that people want different things, might be a problem for evidence-based policy.","The fact that people want different things , might be a problem for evidence - based policy . ",This argument is fallacious.,1.0
688,"While this is true, sometimes, the quality of the women’s section is unequal; men’s section may be better prepared for their needs than the women’s for theirs.","While this is true , sometimes , the quality of the MSK<0> ’s MSK<1> is unequal ; MSK<2> MSK<1> may be better prepared for MSK<2> needs than the MSK<0> ’s for theirs . ",This argument is fallacious.,1.0
689,"It is the natural order of things. People should stop trying to change themselves and instead accept themselves for who they really are, and the way mother nature made them out to be.","It is the natural order of things . MSK<0> should stop trying to change MSK<0> and instead accept MSK<0> for who MSK<0> really are , and the way mother nature made MSK<0> out to be . ",This argument is fallacious.,1.0
690,"Rationalists like Plato and Descartes have done more to further philosophy, and society as a whole, than any empiricist thinker.","Rationalists like Plato and Descartes have done more to further philosophy , and society as a whole , than any empiricist thinker . ",This argument is fallacious.,1.0
691,Religion led people to do things correctly before science and technology caught up.,Religion led people to do things correctly before science and technology caught up . ,This argument is fallacious.,1.0
692,"Trump's base of support would cause havoc and riot if Trump was impeached, while the liberal left would rejoice. This would create an even greater divide between these two sides of America.","MSK<0> would cause havoc and riot if MSK<0> was impeached , while the liberal left would rejoice . coref1 would create an even greater divide between these two sides of America . ",This argument is fallacious.,1.0
693,"If bad or morally wrong is the definition used for selfish, then the biological principle behind procreation and the abundant benefits it brings to the species must be considered good.","If bad or morally wrong is MSK<0> used for selfish , then the biological principle behind procreation and the abundant benefits MSK<0> brings to the species must be considered good . ",This argument is fallacious.,1.0
694,Male pregnancy is a naturally occurring thing in nature.,Male pregnancy is a naturally occurring thing in nature . ,This argument is fallacious.,1.0
695,Law of the strongest is not unethical. it's natural. much more natural than to have someone weak in position of command simply because his progenitors were strong.,Law of the strongest is not unethical . it 's MSK<0> . much more MSK<0> than to have MSK<1> simply because MSK<1> progenitors were strong . ,This argument is fallacious.,1.0
696,"You can avoid suffering of other people by donating organs. Thus, by applying this logic, forcing people to donate their organs \(those they can live without\) is ethical. However, it violates the non-aggression principle and the majority of people would consider this unethical nowadays.","You can avoid suffering of other MSK<0> by MSK<1> MSK<2> . Thus , by applying MSK<3> , forcing MSK<4> to MSK<1> MSK<4> MSK<2> \ ( those MSK<4> can live without \ ) is ethical . However , MSK<3> violates the non-aggression principle and the majority of MSK<0> would consider this unethical nowadays . ",This argument is fallacious.,1.0
697,"There is no consensus on what constitutes political correctness. Therefore, any speech could be considered potentially unacceptable.","There is no consensus on what constitutes political correctness . Therefore , any speech could be considered potentially unacceptable . ",This argument is fallacious.,1.0
698,"According to the multiverse theory there are many universes, each with different physical constants. And we are logically in a universe that is hospitable to intelligent life.","According to the multiverse theory there are many MSK<0> , each with different physical constants . And we are logically in a MSK<0> that is hospitable to intelligent life . ",This argument is fallacious.,1.0
699,"Scripture refers many times to the sky as being a ""vault"", or ""firmament"" which is named raquiya, the same word used to refer to the process of beating metal bowls into shape.","Scripture MSK<0> many times to the sky as being a "" vault "" , or "" firmament "" which is named raquiya , the same word used to MSK<0> to the process of beating metal bowls into shape . ",This argument is fallacious.,1.0
700,"Abortion should not have restrictions at all. If a woman or couple want to give birth to a child and to raise him, they obviously want a healthy child. The idea of most parents is to raise a ""normal"" person and not a disabled one. They would save the disabled child all the suffering the child would live if it was born.","Abortion should not have restrictions at all . If MSK<0> MSK<1> to give birth to a child and to MSK<2> him , MSK<0> obviously MSK<1> MSK<3> . The idea of most parents is to MSK<2> a "" normal "" person and not a disabled one . MSK<0> would save MSK<3> all MSK<4> would live if MSK<4> was born . ",This argument is fallacious.,1.0
701,"The Declaration of Reasonable Doubt has support from prominent writers, critics and statesmen, suggesting that this line of enquiry is, at the very least, reasonable.","The Declaration of MSK<0> Doubt has support from prominent writers , critics and statesmen , suggesting that this line of enquiry is , at the very least , MSK<0> . ",This argument is fallacious.,1.0
702,Terrible things must sometimes be done to put an end to terrible things.,MSK<1> must sometimes be done to put an end to MSK<1> . ,This argument is fallacious.,1.0
703,"If religion was not present at the time, other institutions could have preserved knowledge. The implied relationship between knowledge preservation and religion does not have to be valid.","If MSK<0> was not present at the time , other institutions could have MSK<2> MSK<1> . The implied relationship between MSK<1> MSK<2> and MSK<0> does not have to be valid . ",This argument is fallacious.,1.0
704,Religion and science both mispredict.,Religion and science both mispredict . ,This argument is fallacious.,1.0
705,The history of science is filled with examples of practices that were considered scientific for their time but are now considered misconceptions.,The history of MSK<1> is filled with examples of practices that were MSK<0> MSK<1> for their time but are now MSK<0> misconceptions . ,This argument is fallacious.,1.0
706,"Abortions have the same ethical ramifications as abstinence and contraception - all three result in the lack of a life that could have existed. If abortion is unethical, so is avoiding impregnating and avoiding being impregnated at any time.","MSK<0> have the same ethical ramifications as abstinence and contraception - all three result in the lack of a life that could have existed . If MSK<0> is unethical , so is MSK<1> MSK<2> and MSK<1> being MSK<2> at any time . ",This argument is fallacious.,1.0
707,"Pregnancy is a natural process and is not a permanent state, whereas losing a kidney is an artificial operation and is permanent. Therefore, they come with different obligations to others.","Pregnancy is a natural process and is not a MSK<0> state , whereas losing a kidney is an artificial operation and is MSK<0> . Therefore , they come with different obligations to others . ",This argument is fallacious.,1.0
708,Access to contraception will not help when many religious and cultural circles demand abstinence. Young women may have access to contraception but choose not to carry or use it because they are at a higher risk of being caught and punished for being sexually active.,Access to contraception will not help when many religious and cultural circles demand abstinence . MSK<0> may have MSK<1> but choose not to carry or use MSK<1> because MSK<0> are at a higher risk of being caught and punished for being sexually active . ,This argument is fallacious.,1.0
709,Abortion is a part of nature,Abortion is a part of nature ,This argument is fallacious.,1.0
710,Gains from efforts are the only motivating force behind the efforts. Distributing outcomes demotivates the achievers.,Gains from MSK<0> are the only MSK<1> force behind MSK<0> . Distributing outcomes MSK<1> the achievers . ,This argument is fallacious.,1.0
711,"In order to get equal outcomes, the use of force is required against those that do not want to comply. Whether this is by a government body or another entity that holds power. The old USSR, China, Venezuela, North Korea are all examples of where ""equal outcomes"" were attempted. The people that did not comply were either arrested or killed or both.","In order to get MSK<1> , the use of force is required against those that do not want to MSK<2> . Whether this is by a government body or another entity that holds power . The old USSR , MSK<3> , Venezuela , North MSK<3> are all examples of where "" MSK<1> "" were attempted . The people that did not MSK<2> were either arrested or killed or both . ",This argument is fallacious.,1.0
712,Lying is natural.,Lying is natural . ,This argument is fallacious.,1.0
713,"The size, age, and properties of the observable universe allow for an extremely high number of planets on which life could emerge and thrive.","The size , age , and properties of the observable universe allow for an extremely high number of planets on which life could emerge and thrive . ",This argument is fallacious.,1.0
714,"Capitalism is premised on inequality, since the objective is acquiring more wealth whenever possible. For someone to have more, someone else must have less.","Capitalism is premised on inequality , since the objective is acquiring more wealth whenever possible . For someone to have more , someone else must have less . ",This argument is fallacious.,1.0
715,Surveys show wide-spread public opposition in the West to the development and use of autonomous weapons.,Surveys show wide - spread public opposition in the West to the development and use of autonomous weapons . ,This argument is fallacious.,1.0
716,"Belief in an afterlife is often rooted in religious worldviews, many of which also promise punishment as part of their life on earth. These threats should be sufficient to regulate behaviors.","Belief in an afterlife is often rooted in religious worldviews , many of which also promise punishment as part of their life on earth . These threats should be sufficient to regulate behaviors . ",This argument is fallacious.,1.0
717,"Universities as spaces of knowledge are the sum of their faculties. As faculties are not neutral, the university itself is not neutral either.","MSK<0> are the sum of MSK<0> MSK<1> . As MSK<1> are not MSK<2> , coref1 is not MSK<2> either . ",This argument is fallacious.,1.0
718,"Believing that people are immoral leads to tons of anger, shame, violence, and suicide","Believing that people are immoral leads to tons of anger , shame , violence , and suicide ",This argument is fallacious.,1.0
719,"The goals of the past reflect our societies' traditional values, untarnished by modern life. These values should remain central to education.",The goals of the past reflect MSK<0> . MSK<0> should remain central to education . ,This argument is fallacious.,1.0
720,Most modern term limits internationally affect only presidents or similar figures.,Most modern term limits internationally affect only presidents or similar figures . ,This argument is fallacious.,1.0
721,"It's unclear why the burden of proof should be entirely on the proponent of free will.  When a person chooses to study quantum mechanics, it seems to that person that they could have chosen art instead.  But whatever they choose, the free will skeptic will insist that the choice was determined.  The question arises: is there anything a person could possibly do to convince the skeptic?","It 's unclear why the burden of proof should be entirely on the proponent of MSK<0> will . When MSK<1> MSK<2> to study MSK<3> , it seems to MSK<1> that MSK<3> could have MSK<2> art instead . But whatever MSK<3> MSK<2> , the MSK<0> will MSK<4> will insist that the MSK<2> was determined . The question arises : is there anything MSK<1> could possibly do to convince MSK<4> ? ",This argument is fallacious.,1.0
722,GMOs can also yield disappointing crop yields.,GMOs can also MSK<0> disappointing crop MSK<0> . ,This argument is fallacious.,1.0
723,"The recent loss made a future victory more likely, as Eastern Rome would undoubtedly regroup to launch an overwhelming attack to regain what she had lost, which she had only lost for 10-20 years.","The recent MSK<1> made a future victory more MSK<2> , as Eastern Rome would MSK<2> regroup to launch an overwhelming attack to regain what MSK<0> had MSK<1> , which MSK<0> had only MSK<1> for 10 - 20 years . ",This argument is fallacious.,1.0
724,There are a number of facts mentioned in the New Testament which are corroborated by external sources.,There are a number of facts mentioned in the New Testament which are corroborated by external sources . ,This argument is fallacious.,1.0
725,"A source is either reliable, or it is not. It can not be simultaneously a perfect and accurate historic record we can trust every word of, and have a few flaws here and there. As such, if the bible might have some errors in it, it is not sufficiently accurate to prove the existence of God.","MSK<0> is either reliable , or MSK<0> is not . MSK<0> can not be simultaneously a perfect and MSK<1> historic record we can trust every word of , and have a few flaws here and there . As such , if MSK<2> might have some errors in MSK<2> , MSK<2> is not sufficiently MSK<1> to prove the existence of God . ",This argument is fallacious.,1.0
726,"In most instances, followers are born into their religion. Their parents expose them to faithful practices and religious experiences early on. This is similar to indoctrination practices, which provide false sense of belonging and a distaste for divergent thought.","In most instances , MSK<0> are born into MSK<0> MSK<2> . MSK<0> parents expose MSK<0> to faithful MSK<1> and MSK<2> experiences early on . This is similar to indoctrination MSK<1> , which provide false sense of belonging and a distaste for divergent thought . ",This argument is fallacious.,1.0
727,The classical definition of God historically includes Divine Simplicity,The classical definition of God historically includes Divine Simplicity ,This argument is fallacious.,1.0
728,"There is no known way to calculate the probability of any metaphysical statement. Therefore, probability can't be effectively used for metaphysical study, and other forms of reasoning \(like logical deduction\) are required.","There is no known way to calculate the MSK<0> of any MSK<1> statement . Therefore , MSK<0> can't be effectively used for MSK<1> study , and other forms of reasoning \ ( like logical deduction \ ) are required . ",This argument is fallacious.,1.0
729,"Even if it is true that evidence available to the senses is not a sufficient condition to know something exists, that does not mean it is not necessary","Even if it is true that MSK<0> is not a sufficient condition to know something exists , that does not mean MSK<0> is not necessary ",This argument is fallacious.,1.0
730,Cosmological arguments support the existence of God.,Cosmological arguments support the existence of God . ,This argument is fallacious.,1.0
731,Cosmological arguments support the existence of God.,Cosmological arguments support the existence of God . ,This argument is fallacious.,1.0
732,There would be no reason to be moral without the existence of a higher entity.,There would be no reason to be moral without the existence of a higher entity . ,This argument is fallacious.,1.0
733,"Something cannot posses categories of qualities which its source lacks. People exist, therefore a personal God must exist.","MSK<0> can not posses categories of qualities which MSK<0> source lacks . People MSK<1> , therefore a personal God must MSK<1> . ",This argument is fallacious.,1.0
734,The complexity and precision found in nature and in living organisms indicate God's existence as the creator of all things.,The complexity and precision found in nature and in living organisms indicate God 's existence as the creator of all things . ,This argument is fallacious.,1.0
735,"Many, such as Antony Flew, were convinced by scientific evidence such as the fine-tuning of the universe for life.","Many , such as Antony Flew , were convinced by scientific evidence such as the fine - tuning of the universe for life . ",This argument is fallacious.,1.0
736,Axiological arguments support the existence of God.,Axiological arguments support the existence of God . ,This argument is fallacious.,1.0
737,"The Likelihood Principle states that if some observation O is likely under hypothesis A and less likely under hypothesis B, then O counts as evidence for A over B.","The Likelihood Principle states that if some observation MSK<0> is MSK<1> under MSK<2> A and less MSK<1> under MSK<2> MSK<3> , then MSK<0> counts as evidence for A over MSK<3> ",This argument is fallacious.,1.0
738,"The Likelihood Principle states that if some observation O is likely under hypothesis A and less likely under hypothesis B, then O counts as evidence for A over B.","The Likelihood Principle states that if some observation MSK<0> is MSK<1> under MSK<2> A and less MSK<1> under MSK<2> MSK<3> , then MSK<0> counts as evidence for A over MSK<3> ",This argument is fallacious.,1.0
739,"The concept of God has a mundane explanation as a consequence of human desire for power. When individuals with conflicting desires form groups, the group assigns an individual with infinite power representing their shared goals in an attempt to dominate all others.","MSK<0> has a mundane explanation as a consequence of human desire for MSK<1> . When MSK<2> , MSK<0> assigns an individual with infinite MSK<1> representing MSK<2> shared goals in an attempt to dominate all others . ",This argument is fallacious.,1.0
740,"There is no proper analogy between God's right as an ""owner"" of his creation, and our rights as ""owner"" of our creations.","There is no proper analogy between MSK<0> right as an "" MSK<1> "" of MSK<0> MSK<2> , and MSK<3> rights as "" MSK<1> "" of MSK<3> MSK<2> . ",This argument is fallacious.,1.0
741,"Humans \(and perhaps animals\) have free will. For this to be true, God could not know what their actions were going to be in advance, otherwise it wouldn't truly be free.","Humans \ ( and perhaps animals \ ) have MSK<0> will . For this to be true , MSK<1> could not know what MSK<1> actions were going to be in advance , otherwise it wouldn't truly be MSK<0> . ",This argument is fallacious.,1.0
742,"Humans may have evolved with a tendency of seeking a God to fulfill human psychological needs. Because of this, humans may be biased towards finding arguments supporting this view.","MSK<0> may have evolved with a tendency of seeking a God to fulfill MSK<0> psychological needs . Because of this , MSK<0> may be biased towards finding arguments supporting this view . ",This argument is fallacious.,1.0
743,"The concept of God is a natural evolution of human mythology, dating back to the neolithic period.","The concept of God is a natural evolution of human mythology , dating back to the neolithic period . ",This argument is fallacious.,1.0
744,Neither divine justice nor moral law are undesirable.,Neither divine justice nor moral law are undesirable . ,This argument is fallacious.,1.0
745,The UK can have better scientific research outside the EU as evidenced by the fact that many countries outside the EU have better scientific research programmes than many countries inside the EU.,The UK can have MSK<2> MSK<3> MSK<4> as evidenced by the fact that many MSK<5> MSK<3> MSK<4> have MSK<2> programmes than many MSK<5> inside MSK<4> . ,This argument is fallacious.,1.0
746,"Even if the justification used by the government is a medical one, the historical association between the banning of circumcision and the persecution of religious peoples - particularly the Jews, is likely to strengthen perceptions of persecution for religious reasons.","Even if the justification used by the government is a medical one , the historical association between the banning of circumcision and the MSK<0> of MSK<1> peoples - particularly the Jews , is likely to strengthen perceptions of MSK<0> for MSK<1> reasons . ",This argument is fallacious.,1.0
747,Bodily integrity applied to circumcision \(as opposed to the original idea is a new concept that doesn't necessarily have any real standing as a human right.,Bodily integrity applied to circumcision \ ( as opposed to the original idea is a new concept that doesn't necessarily have any real standing as a human right . ,This argument is fallacious.,1.0
748,"The child's parents who choose to circumcise are not invested in the interests of their child, they have prioritised their religion or preference as a priority over their child's future wish.","MSK<0> are not invested in the interests of MSK<0> , MSK<1> have MSK<2> MSK<1> religion or preference as a MSK<2> over MSK<0> future wish . ",This argument is fallacious.,1.0
749,Banning circumcision could lead to real supernatural punishment from God.,Banning circumcision could lead to real supernatural punishment from God . ,This argument is fallacious.,1.0
750,Bible verses teach that Christ died for believers without mentioning that he died for unbelievers.,Bible verses teach that MSK<1> for believers without mentioning that MSK<1> for unbelievers . ,This argument is fallacious.,1.0
751,"Knives, cars, bombs, and other weapons can be just as easy to use and as lethal as firearms.","Knives , cars , bombs , and other MSK<0> can be just as easy to use and as lethal as MSK<0> . ",This argument is fallacious.,1.0
752,People who were more likely than average to complete college \(pg 30\) were also more likely to endorse political correctness.,People who were more MSK<0> than average to complete college \ ( pg 30 \ ) were also more MSK<0> to endorse political correctness . ,This argument is fallacious.,1.0
753,This is only because of social constructs that force men to neglect communication.,This is only because of social constructs that force men to neglect communication . ,This argument is fallacious.,1.0
754,"Sometimes, following orders is wise. After all, there is a reason why women die less often on the road. Men being reckless is not a sign of superiority, but of stupidity.","Sometimes , following orders is wise . After all , there is a reason why women die less often on the road . Men being reckless is not a sign of superiority , but of stupidity . ",This argument is fallacious.,1.0
755,There are particularly high drop out rates for affirmative action students at college.,There are particularly high drop out rates for affirmative action students at college . ,This argument is fallacious.,1.0
756,Affirmative action in college admissions normalizes affirmative action in the workplace.,MSK<1> in college admissions normalizes MSK<1> in the workplace . ,This argument is fallacious.,1.0
757,"Atheist regimes have proven that the removal of religion from human nature creates widespread death and catastrophe, as in the case of Stalin or Mao","Atheist regimes have proven that the removal of religion from human nature creates widespread death and catastrophe , as in the case of Stalin or Mao ",This argument is fallacious.,1.0
758,"Humanism declares humans as the most valuable species while veganism explicitly condemns that as ""speciesism"" or ""carnism"".","MSK<0> declares humans as the most valuable MSK<0> while veganism explicitly condemns that as "" MSK<0> "" or "" carnism "" . ",This argument is fallacious.,1.0
759,A decision has been made. One cannot continue to hold referendums until the result is acceptable.,A decision has been made . One can not continue to hold referendums until the result is acceptable . ,This argument is fallacious.,1.0
760,"As gender neutral bathrooms have worked in many areas, increased rollout may lead to a rise in acceptability.","As gender neutral bathrooms have worked in many areas , increased rollout may lead to a rise in acceptability . ",This argument is fallacious.,1.0
761,"Most reported incidents of sexual harassment occur in gender segregated bathrooms, not gender neutral bathrooms.","Most reported incidents of sexual harassment occur in MSK<0> segregated MSK<1> , not MSK<0> neutral MSK<1> . ",This argument is fallacious.,1.0
762,"In fact, this social constructionist idea of society ""indoctrinating"" people to have a certain sexuality is ridiculous and goes against LGBT rights. If being gay is simply social conditioning, then that means there can be ways to reprogram gay people to be straight. This is incorrect and takes away one of the strongest defences that LGBT people have--which is that their sexuality is innate and biological and NOT a choice.","In fact , MSK<0> MSK<1> is ridiculous and goes against MSK<2> rights . If being MSK<3> is simply social conditioning , then that means there can be ways to reprogram MSK<3> people to be straight . MSK<0> is incorrect and takes away one of the strongest defences that MSK<2> coref1 have -- which is that MSK<1> is innate and biological and NOT a choice . ",This argument is fallacious.,1.0
763,"The vagina is designed for the penis, the anus is not.","The vagina is designed for the penis , the anus is not . ",This argument is fallacious.,1.0
764,"According to the Bible, Hell exists.","According to the Bible , Hell exists . ",This argument is fallacious.,1.0
765,The presence of Hell cannot be scientifically proven.,The presence of Hell can not be scientifically proven . ,This argument is fallacious.,1.0
766,The nature of consent differs depending on whether it is being applied at an individual or societal level. It is wrong for someone to steal a loaf of bread to feed their family because that involves the presumption that one person knows better than everyone else. What justifies taxation is that all of society has collectively made the choice to determine under which circumstances property may be reallocated.,MSK<0> differs depending on whether MSK<0> is being applied at an individual or MSK<2> level . MSK<0> is wrong for MSK<1> to steal a loaf of bread to feed MSK<1> family because that involves the presumption that one person knows better than everyone else . What justifies taxation is that all of MSK<2> has collectively made the choice to determine under which circumstances property may be reallocated . ,This argument is fallacious.,1.0
767,Internet freedoms in Communist countries are worse than that of the US internet.,MSK<0> freedoms in Communist countries are worse than that of MSK<0> . ,This argument is fallacious.,1.0
768,"If what is right is not dependent upon the opinions of people, then it is dependent upon the opinion of God.","If what is right is not MSK<0> upon the MSK<1> of people , then it is MSK<0> upon the MSK<1> of God . ",This argument is fallacious.,1.0
769,"Essentially all parenting activities hold a risk of harm, so parents are not obligated to eliminate all risk.","Essentially all MSK<1> activities hold a MSK<0> of harm , so MSK<1> are not obligated to eliminate all MSK<0> . ",This argument is fallacious.,1.0
770,Meddling with the natural order of things will always lead to evil even when the intentions are noble.,Meddling with the natural order of things will always lead to evil even when the intentions are noble . ,This argument is fallacious.,1.0
771,Morality involving evolution is a stolen principle from theism,Morality involving evolution is a stolen principle from theism ,This argument is fallacious.,1.0
772,There is no way of measuring and weighing 'performance' precisely enough.,There is no way of measuring and weighing ' performance ' precisely enough . ,This argument is fallacious.,1.0
773,"If animals like insects are equal to humans, then humans kill too many animals and should die. Such an idea ought not to be supported.","If MSK<0> like insects are equal to MSK<1> , then MSK<1> kill too many MSK<0> and should die . Such an idea ought not to be supported . ",This argument is fallacious.,1.0
774,"In certain scenarios, like saving the life of a trusted police dog by shooting the person attacking it, the life of an animal should undeniably be valued above that of a human.","In certain scenarios , like saving MSK<0> by shooting the person attacking MSK<0> , the life of an animal should undeniably be valued above that of a human . ",This argument is fallacious.,1.0
775,"While all systems adhere to the same laws, the behavior of living things is an emergent phenomenon world appears to contain diverse kinds of objects and systems—planets, tornadoes, trees, ant colonies, and human persons, to name but a few—characterized by distinctive features and behaviors. This casual impression is deepened by the success of the special sciences, with their distinctive taxonomies and laws characterizing astronomical, meteorological, chemical, botanical, biological, and psychological processes, among others. But there’s a twist, for part of the success of the special sciences reflects an effective consensus that the features of the composed entities they treat do not “float free” of features and configurations of their components, but are rather in some way\(s\) dependent on them.\n\nThe point generalizes to more complex and longer-lived entities, including plants and animals...), meaning that they act differently despite being influenced by many of the same causal forces.","While all MSK<0> adhere to the same MSK<1> , the MSK<2> of MSK<11> things is an emergent phenomenon world appears to contain diverse kinds of objects and MSK<0> MSK<3> planets , tornadoes , trees , ant colonies , and human persons , to name but a few MSK<3> MSK<4> by MSK<5> MSK<6> and MSK<2> . This casual impression is deepened by MSK<7> MSK<8> , with MSK<8> MSK<5> taxonomies and MSK<1> MSK<4> astronomical , meteorological , chemical , botanical , biological , and psychological processes , among others . But there ’s a twist , for part of MSK<7> MSK<8> reflects an effective consensus that the MSK<6> of the composed MSK<9> MSK<10> treat do not “ float free ” of MSK<6> and configurations of MSK<10> components , but are rather in some way \ ( s \ ) dependent on MSK<10> . \ n \ nThe point generalizes to more complex and longer - MSK<11> MSK<9> , including plants and animals ... ) , meaning that MSK<10> act differently despite being influenced by many of the same causal forces . ",This argument is fallacious.,1.0
776,Holding determinist beliefs can foster nihilist viewpoints and lead individuals into inaction or destructive behaviour.,Holding determinist beliefs can foster nihilist viewpoints and lead individuals into inaction or destructive behaviour . ,This argument is fallacious.,1.0
777,It's not clear how this understanding will directly benefit the users of this extension.,It 's not clear how this understanding will directly benefit the users of this extension . ,This argument is fallacious.,1.0
778,If you're not swayed by an ad then you haven't provided a return anyway. If you know ahead of time that ads don't persuade you to buy then why not block them entirely? Site hosts already know that a majority of their patrons don't bring in revenue directly and so it's implicitly understood by the provider that most people surf the site for free.,If MSK<0> 're not swayed by an ad then MSK<0> haven't provided a return anyway . If MSK<0> MSK<1> ahead of time that MSK<2> don't persuade MSK<0> to buy then why not block MSK<2> entirely ? MSK<3> already MSK<1> that a majority of MSK<3> patrons don't bring in revenue directly and so it 's implicitly understood by the provider that most people surf the site for free . ,This argument is fallacious.,1.0
779,"If it is unethical to run ad blockers, then it is unethical to pay no attention to advertisements on TV or in other places. This is plainly ridiculous. People are not obliged to attend to advertisements.","If MSK<0> is MSK<1> to run MSK<2> blockers , then MSK<0> is MSK<1> to pay no attention to MSK<2> on MSK<3> . MSK<3> is plainly ridiculous . People are not obliged to attend to MSK<2> . ",This argument is fallacious.,1.0
780,"If ad-blocking reduces the number of digital impressions \(spaces for online ads\), in theory the law of supply and demand says revenue for website creators could increase because advertising companies would pay more for an ad space. Because there would be higher demand for the ad spaces, the price would go up.","If MSK<0> - blocking reduces the number of digital impressions \ ( MSK<1> for online MSK<0> \ ) , in theory the law of supply and MSK<2> says revenue for website creators could increase because advertising companies would pay more for an MSK<0> MSK<1> . Because there would be higher MSK<2> for the MSK<0> MSK<1> , the price would go up . ",This argument is fallacious.,1.0
781,"Other methods of extracting value from web visitors, like charging them directly, mean that socioeconomically disadvantaged people are left less able to access some internet services.","Other methods of extracting value from MSK<0> , like charging MSK<0> directly , mean that socioeconomically disadvantaged people are left less able to access some internet services . ",This argument is fallacious.,1.0
782,God is the most rationale explanation based on mathematical considerations because there are numerous examples of things which would not have come about by chance due to the shear improbability involved.,God is the most rationale explanation based on mathematical considerations because there are numerous examples of things which would not have come about by chance due to the shear improbability involved . ,This argument is fallacious.,1.0
783,The alternative to accepting a supernatural being is far less rational because at every stage science runs into problems which are inconceivable based on a materialistic world view.,The alternative to accepting a supernatural being is far less rational because at every stage science runs into problems which are inconceivable based on a materialistic world view . ,This argument is fallacious.,1.0
784,"Unless atheists can give a clear and rational explanation of what would constitute proof then the God of the gaps argument is it's self a logical fallacy because it enables atheists to have no ceiling on their skepticism, meaning what ever evidence is given they claim it to be another gap in our knowledge.","Unless MSK<0> can give a clear and rational explanation of what would constitute proof then the God of the MSK<1> argument is MSK<2> 's self a logical fallacy because MSK<2> enables MSK<3> to have no ceiling on MSK<3> skepticism , meaning what ever evidence is given MSK<3> claim MSK<2> to be another MSK<1> in MSK<0> knowledge . ",This argument is fallacious.,1.0
785,Liquid democracy is a middle-ground between Representative and Direct Democracy.,Liquid MSK<0> is a middle - ground between Representative and Direct MSK<0> . ,This argument is fallacious.,1.0
786,Liquid Democracy and Representative Democracy share the key ability for a voter to give democratic power to someone else.,Liquid MSK<0> and Representative MSK<0> share the key ability for a voter to give MSK<0> MSK<0> to someone else . ,This argument is fallacious.,1.0
787,"To the postmodernist, truth is categorically invalid. This philosophy makes it impossible to establish authoritative laws and principles for a society to run under.","To the postmodernist , truth is categorically invalid . MSK<0> makes MSK<0> impossible to establish authoritative laws and principles for a society to run under . ",This argument is fallacious.,1.0
788,"The Bible - and similar religious texts - date the earth as under 10,000 years old.","The MSK<0> - and similar MSK<0> MSK<0> - date the earth as under 10,000 years old . ",This argument is fallacious.,1.0
789,"School uniforms would not prevent bullying on the nature of non-clothing related subjects like height, weight, and hair.","School uniforms would not prevent bullying on the nature of non-clothing related subjects like height , weight , and hair . ",This argument is fallacious.,1.0
790,"Some school uniforms are designed to be used all over country and not in one particular school, for instance, in Thailand. This means that there are various price that relates to clothes' quality However, even if the poor could afford just low quality one, it is even more expensive than simple shirt and pants. So, school uniforms don't make any poor one feel equal to rich.","Some MSK<0> MSK<1> are designed to be used all over country and not in one particular MSK<0> , for instance , in Thailand . This means that there are various price that relates to MSK<4> ' MSK<2> However , even if the MSK<3> could afford just low MSK<2> one , it is even more expensive than simple shirt and MSK<4> . So , MSK<0> MSK<1> don't make any MSK<3> one feel equal to rich . ",This argument is fallacious.,1.0
791,Uniforms are not going to solve school violence and bullying. They are merely a way for schools to turn a blind eye towards those issues.,MSK<0> are not going to solve MSK<1> violence and bullying . MSK<0> are merely a way for MSK<1> to turn a blind eye towards those issues . ,This argument is fallacious.,1.0
792,"Children are still finding out their personalities and need to know what feels right. Since clothing influences personality, letting kids not have the option could and probably will affect their future.","MSK<0> are still finding out MSK<0> MSK<1> and need to know what feels right . Since clothing influences MSK<1> , letting MSK<2> not have the option could and probably will affect MSK<2> future . ",This argument is fallacious.,1.0
793,School uniforms are an outdated practice.,School uniforms are an outdated practice . ,This argument is fallacious.,1.0
794,"The concept of evil, and the creation of out-groups, is far from exclusive to religious organisations, and features prominently in secular politics.","The concept of evil , and the creation of out - groups , is far from exclusive to MSK<0> organisations , and features prominently in MSK<0> politics . ",This argument is fallacious.,1.0
795,Churches are not the only organisations that are tax exempt.,Churches are not the only organisations that are tax exempt . ,This argument is fallacious.,1.0
