,argument,sa_argument,hypothesis,is_fallacy
1918,"Even if no-platform is not formally used, protests, dis-invitations or cancelations have prevented people from speaking.","Even if no - platform is not formally used , protests , dis - invitations or cancelations have prevented people from speaking . ",This argument is fallacious.,0
1919,"This is pure speculation - cryptocurrency exchange rates fluctuate so wildly, even without financial system collapses, that considering them as retainers of any sort of value would be highly risky.","This is pure speculation - cryptocurrency exchange rates fluctuate so wildly , even without financial system collapses , that considering them as retainers of any sort of value would be highly risky . ",This argument is fallacious.,0
1920,"Cis women who have a strong stance against including trans women will accept these tests, even if they are invasive, because they want to ensure that women only spaces, only include cis women.","MSK<0> will accept these tests , even if MSK<0> are invasive , because MSK<0> want to ensure that MSK<1> only spaces , only include cis MSK<1> . ",This argument is fallacious.,0
1921,"As of last year, a third of the members of the US congress were denying the man-made nature of climate change, against the overwhelming scientific evidence.","As of last year , a third of the members of the US congress were denying the man - made nature of climate change , against the overwhelming scientific evidence . ",This argument is fallacious.,0
1922,"Across the European Union, citizens in a majority of countries tend to mistrust the print and online media with only the radio being a generally trusted source of information \(EBU, p. 6","Across the European Union , citizens in a majority of countries tend to mistrust the print and online media with only the radio being a generally trusted source of information \ ( EBU , p. 6 ",This argument is fallacious.,0
1923,"Black students have high graduation rates at US high-ranking colleges and universities. The Black graduation rate is actually higher than the white graduation rate at Wellesley, Bryn Mawr, Mount Holyoke, Colby College, and Swarthmore College.","MSK<0> students have MSK<1> MSK<3> at US MSK<1> - ranking MSK<4> and MSK<4> . The MSK<0> MSK<3> is actually MSK<1> than the MSK<0> MSK<3> at Wellesley , Bryn Mawr , Mount Holyoke , Colby MSK<4> , and Swarthmore MSK<4> . ",This argument is fallacious.,0
1924,"In a survey conducted in 28 countries, barely half of the respondents expressed trust in the media \(Edelman, p. 4","In a survey conducted in 28 countries , barely half of the respondents expressed trust in the media \ ( Edelman , p. 4 ",This argument is fallacious.,0
1925,"Even in Switzerland, arguably the country closest to a direct democracy, political parties steadily remain a central actor in Swiss politics","Even in MSK<1> , arguably the country closest to a direct democracy , MSK<0> parties steadily remain a central actor in MSK<1> MSK<0> ",This argument is fallacious.,0
1926,"There is a disconnect between the political positions of voters and their elected representatives. For instance, the political polarization of representatives in the US is not reflected in their electorate \(Fiorina/Levendusky, p. 71","There is a disconnect between the MSK<0> positions of MSK<1> and MSK<1> MSK<3> representatives . For instance , the MSK<0> polarization of MSK<2> is not reflected in MSK<2> MSK<3> \ ( Fiorina / Levendusky , p. 71 ",This argument is fallacious.,0
1927,"The analysis also indicates that the influence of propaganda varies from referendum to referendum and does not have much impact on referendums on so called pre-disposed issues,  where voters apply their own experience, moral convictions and interests \(Linder, p. 7","The analysis also indicates that the influence of propaganda varies from MSK<0> to MSK<0> and does not have much impact on MSK<0> on so called pre-disposed issues , where MSK<1> apply MSK<1> own experience , moral convictions and interests \ ( Linder , p. 7 ",This argument is fallacious.,0
1928,"Voter fatigue and the perception that individual elections do not matter have been proposed as the link between the high number of referendums and the low voter turnout in Switzerland \(Blais, p. 526 Franklin, p. 98","MSK<0> fatigue and the perception that individual MSK<0> do not matter have been proposed as the link between the high number of referendums and the low MSK<0> turnout in Switzerland \ ( Blais , MSK<1> 526 Franklin , MSK<1> 98 ",This argument is fallacious.,0
1929,"Abolishing the EC would make their campaign focus even smaller as 51% of the US population lives in only 146 counties out of 3,242 counties in the US. \(4.5%\) Campaigns would likely target the top 200, meaning their campaign would focus on a geographic 6% of America.","Abolishing MSK<0> would make MSK<0> MSK<1> MSK<2> even smaller as 51 % of the US population lives in only 146 MSK<3> out of 3,242 MSK<3> in the US . \ ( MSK<4> would likely target the top 200 , meaning MSK<4> MSK<1> would MSK<2> on a geographic 6 % of America . ",This argument is fallacious.,0
1930,"In many countries this would significantly decrease the number of opportunities to hold referendums. In Germany, for example, national elections take place only every four years.","In many countries this would significantly decrease the number of opportunities to hold referendums . In Germany , for example , national elections take place only every four years . ",This argument is fallacious.,0
1931,"Deliberation surrounding the Brexit referendum was concerned with trade, immigration, and national sovereignty, issues on which opinion does not vary solely along ideological lines.","Deliberation surrounding the Brexit referendum was concerned with trade , immigration , and national sovereignty , issues on which opinion does not vary solely along ideological lines . ",This argument is fallacious.,0
1932,"Having regular referendums, or at least the knowledge that they might occur, encourages people to be informed on major issues, as they might have to weigh in on them.","Having MSK<0> , or at least the knowledge that MSK<0> might occur , encourages people to be informed on major issues , as MSK<0> might have to weigh in on MSK<0> . ",This argument is fallacious.,0
1933,"Psychology interferes with rational decision making. Exposure to disgusting or disturbing information, for example, led the participants of a study to express stronger convictions and harsher moral judgments \(Ben-Nun Bloom, p. 510","Psychology interferes with rational decision making . Exposure to disgusting or disturbing information , for example , led the participants of a study to express stronger convictions and harsher moral judgments \ ( Ben - Nun Bloom , p. 510 ",This argument is fallacious.,0
1934,"This is not an argument against referendums as such, but for stricter rules and regulations for the campaigning for referendums, such as a prohibition of fake news that agitate the public.","This is not an argument against MSK<0> as such , but for stricter rules and regulations for the campaigning for MSK<0> , such as a prohibition of fake news that agitate the public . ",This argument is fallacious.,0
1935,"In systems with parliamentary sovereignty, referendums will only occur if parliament has at some point made a provision for it, for example the European Referendum Act of 2015.","In systems with parliamentary sovereignty , MSK<0> will only occur if MSK<1> has at some point made a provision for MSK<1> , for example the European MSK<0> Act of 2015 . ",This argument is fallacious.,0
1936,"New Zealand decided in 1992 through a referendum \(that was non-binding\) about its future election system. Voters could decide whether to replace the current system, and if they wanted to do so, between four alternatives.","MSK<0> MSK<1> in 1992 through a referendum \ ( that was non-binding \ ) about MSK<0> . MSK<2> could MSK<1> whether to replace coref1 , and if MSK<2> wanted to do so , between four alternatives . ",This argument is fallacious.,0
1937,"Even when it comes to recent or especially prominent policies, only a small minority of voters is aware of how their own representative voted \(Clinton/Tessin, p. 26","Even when it comes to recent or especially prominent policies , only a small minority of MSK<0> is aware of how MSK<0> own representative voted \ ( Clinton / Tessin , p. 26 ",This argument is fallacious.,0
1938,"False or unreliable information can easily be avoided by sticking to simple heuristics - for example, only reading news articles from mainstream, reputable news organisations.","False or unreliable information can easily be avoided by sticking to simple heuristics - for example , only reading MSK<0> articles from mainstream , reputable MSK<0> organisations . ",This argument is fallacious.,0
1939,"Furthermore, the Scottish Independence Referendum boosted, at least temporarily, the political engagement of the politically apathetic youth \(18-24 years olds\).","Furthermore , the Scottish Independence Referendum boosted , at least temporarily , the MSK<0> engagement of the MSK<0> apathetic youth \ ( 18 - 24 years olds \ ) . ",This argument is fallacious.,0
1940,"Even a referendum like the one on Scottish independence in 2014, which had a turnout of 85% and a decisive victory for the no-side, saw only 46% of all registered voters supporting the result.","Even a referendum like the one on Scottish independence in 2014 , which had a turnout of 85 % and a decisive victory for the no - side , saw only 46 % of all registered voters supporting the result . ",This argument is fallacious.,0
1941,"The low voter turnout in Switzerland has not only been linked to issues relating to the country's frequent referendums, but also the ""extraordinary complexity of the political system"" \(Blais, p. 526","The low voter turnout in MSK<0> has not only been linked to issues relating to MSK<0> frequent referendums , but also the "" extraordinary complexity of the political system "" \ ( Blais , p. 526 ",This argument is fallacious.,0
1942,"Additionally, even if the turnout for referendums is higher, that is likely to decrease if more referendums are used.","Additionally , even if the turnout for MSK<0> is higher , that is likely to decrease if more MSK<0> are used . ",This argument is fallacious.,0
1943,"If one ruling party has the absolute majority, compromises are not sought in parliament between the political parties, but inside the faction of the ruling party. Large political parties often consist of many deputies with slightly different attitudes and convictions.","If MSK<0> has the absolute majority , compromises are not sought in parliament between the MSK<2> , but inside the faction of MSK<0> . Large MSK<2> often consist of many deputies with slightly different attitudes and convictions . ",This argument is fallacious.,0
1944,"This was seen in a 2016 referendum on EU immigration in Hungary, where the results were considered void due to a turnout of under 50%, despite 98% of those who turned out voting 'no'.","This was seen in a 2016 referendum on EU immigration in Hungary , where the results were considered void due to a turnout of under 50 % , despite 98 % of those who turned out voting ' no ' . ",This argument is fallacious.,0
1945,"Although formalised imperative mandates do not exist anymore, politicians cannot simply do what they want. Political mandates in modern democracies are more informal: politicians derive authority from properly representing the wishes of their voters. When they veer too far beyond these wishes, their actions might be perceived as illegitimate and they risk political ramifications.","Although formalised imperative MSK<0> do not exist anymore , MSK<1> can not simply do what MSK<1> want . MSK<2> MSK<0> in modern democracies are more informal : MSK<3> derive authority from properly representing the MSK<4> of MSK<3> voters . When MSK<3> veer too far beyond these MSK<4> , MSK<3> actions might be perceived as illegitimate and MSK<3> risk MSK<2> ramifications . ",This argument is fallacious.,0
1946,"Even a dominant coalition government like Angela Merkel's, which won 67% of votes in 2013, has the support of only 48% of registered voters.","Even a dominant coalition government like Angela Merkel 's , which won MSK<0> % of votes in 2013 , has the support of only MSK<0> % of registered voters . ",This argument is fallacious.,0
1947,"Specific policies may only have marginal impacts on the chances of electoral success of a particular party, so politicians are only very indirectly accountable for their particular policies. By contrast, referendums provide a more direct mechanism of accountability.","MSK<1> MSK<0> may only have marginal impacts on the chances of electoral success of a MSK<1> party , so MSK<2> are only very indirectly MSK<3> for MSK<2> MSK<1> MSK<0> . By contrast , referendums provide a more direct mechanism of MSK<3> . ",This argument is fallacious.,0
1948,"Most people would ignore media articles written by groups with obvious vested interests, so the only medium available to interest groups who want to influence the public is advertisements. Since these are necessarily brief, it is less simple to convey substantial argumentation for the position of the interest group.","Most people would ignore media articles written by MSK<0> with obvious vested MSK<1> , so MSK<2> is advertisements . Since MSK<2> are necessarily brief , MSK<2> is less simple to convey substantial argumentation for the position of the MSK<1> MSK<0> . ",This argument is fallacious.,0
1949,"There is no effective and proven strategy for meaningfully improving citizens' level of information, governments have tried and failed in the past. Hence, this is not a realistic alternative to abolishing referendums.","There is no effective and proven strategy for meaningfully improving citizens ' level of information , governments have tried and failed in the past . Hence , this is not a realistic alternative to abolishing referendums . ",This argument is fallacious.,0
1950,"On campuses with low diversity, minority students may not speak up for themselves for fear of being ostracized or ridiculed, without having a campus community to support them. Banding together allows them to support each other on-campus, minimizing the impact of any stigma they face.","On MSK<0> with low diversity , MSK<1> may not speak up for MSK<1> for fear of being ostracized or ridiculed , without having a MSK<0> community to MSK<2> MSK<1> . Banding together allows MSK<1> to MSK<2> each other on - MSK<0> , minimizing the impact of any stigma MSK<1> face . ",This argument is fallacious.,0
1951,"Race is already an important part of people's identity, even without affirmative action. The recent US election is a good example of how race operates as an identity marker in society, but also of how politics often reinforces and reminds people of the racial element of their identity.","MSK<0> is already an important part of MSK<1> , even without affirmative action . The recent US election is a good example of how MSK<0> operates as an identity marker in society , but also of how coref2 often reinforces and reminds people of the racial element of MSK<1> . ",This argument is fallacious.,0
1952,"Not necesarly. The money from taxation can be invested into rehabilitation centers, informative and support programs, etc.","Not necesarly . The money from taxation can be invested into rehabilitation centers , informative and support programs , etc. . ",This argument is fallacious.,0
1953,"Because considerably more people would vote, elections would become more contestable, with incumbents facing genuine challengers who could defeat them. This is likely to make them more faithful to their voters, leading to better and more representative policy outcomes.","Because MSK<0> would vote , MSK<1> would become more contestable , with incumbents facing genuine challengers who could defeat MSK<0> . This is likely to make MSK<0> more faithful to MSK<0> MSK<1> , leading to better and more representative policy outcomes . ",This argument is fallacious.,0
1954,"In systems with mandatory voting \(e.g. Australia\), non-voters are given time to offer a justification before being fined. Therefore, reasons like sickness, mobility difficulties, registration or ID laws could be taken into account so people under those situations are not fined.","In systems with mandatory voting \ ( e.g. Australia \ ) , non-voters are given time to offer a justification before being MSK<0> . Therefore , reasons like sickness , mobility difficulties , registration or ID laws could be taken into account so people under those situations are not MSK<0> . ",This argument is fallacious.,0
1955,"The state with the highest probability that one vote changes the outcome in a Presidential election in the USA has a probability of 1 in 10 million \(Gelman, Silver, Edlin, p. 324","The state with the highest MSK<0> that one vote changes the outcome in a Presidential election in the USA has a MSK<0> of 1 in 10 million \ ( Gelman , Silver , Edlin , p. 324 ",This argument is fallacious.,0
1956,"Many studies have concluded that strict voter ID laws in the US have a negative impact on voter turnout in Hispanic, Black, Asian and multi-racial populations.","Many studies have concluded that strict MSK<0> ID laws in the US have a negative impact on MSK<0> turnout in Hispanic , Black , Asian and multi-racial populations . ",This argument is fallacious.,0
1957,"New parties and candidates \(like Katter’s Australian Party\) often lack wealthy backing. As a result, they can't contest elections without spending large sums of money in order to get voters to polling booths. By requiring everyone to vote, smaller parties can be competitive, keeping the political system responsive to the populace.","MSK<0> ) often lack wealthy backing . As a result , MSK<0> can't contest MSK<1> without spending large sums of money in order to get MSK<1> to polling booths . By requiring everyone to vote , smaller parties can be competitive , keeping the political system responsive to the populace . ",This argument is fallacious.,0
1958,"Negative campaigning, by portraying the other candidates as worse, can still benefit the one carrying out negative campaigning, as they are seen as better politicians relative to their opponents.","MSK<1> , by portraying MSK<2> as worse , can still benefit the one carrying out MSK<1> , as MSK<2> are seen as better politicians relative to MSK<2> opponents . ",This argument is fallacious.,0
1959,"After not voting in at least four elections within 15 years, voters get excluded from the voting rolls in Belgium. If that happens, it might be difficult to get a job in the public sector.","After not MSK<0> in at least four MSK<1> within 15 years , MSK<1> get excluded from the MSK<0> rolls in Belgium . If that happens , it might be difficult to get a job in the public sector . ",This argument is fallacious.,0
1960,"Compulsory voting fundamentally alters the act of voting. Where before it was a right - a protected liberty or permission to act - it now becomes an obligation entailing coerced action to comply with the law, file for exemption, or submit to legal penalties.","MSK<0> fundamentally alters the MSK<1> of voting . Where before MSK<0> was a right - a protected liberty or permission to MSK<1> - MSK<0> now becomes an obligation entailing coerced action to comply with the law , file for exemption , or submit to legal penalties . ",This argument is fallacious.,0
1961,"By relieving them of this responsibility, a greater of the two evils can be elected, leading to a worse situation for everyone.","By relieving them of this responsibility , a greater of the two evils can be elected , leading to a worse situation for everyone . ",This argument is fallacious.,0
1962,"Feminism is now too broad a term, ill-defined and diverse, meaning it is often misunderstood.","MSK<0> is now too broad a term , ill - defined and diverse , meaning MSK<0> is often misunderstood . ",This argument is fallacious.,0
1963,"Solar power plants require about 120 km² to produce, on average, 1 gigawatt of power \(13 times as much as nuclear\).","Solar MSK<0> plants require about 120 km ² to produce , on average , 1 gigawatt of MSK<0> \ ( 13 times as much as nuclear \ ) . ",This argument is fallacious.,0
1964,"There are other nuclear cycles, such as the thorium cycle, that are useful for electricity but not useful for weapons.","There are other nuclear MSK<0> , such as the thorium MSK<0> , that are MSK<1> for electricity but not MSK<1> for weapons . ",This argument is fallacious.,0
1965,"Athletes are provided many special affordances and privileges in society. In this case, therefore, it is comparatively better to be unfair to athletes than to victims of domestic and sexual violence.","MSK<0> are provided many special affordances and privileges in society . In MSK<1> , therefore , MSK<1> is comparatively better to be unfair to MSK<0> than to victims of domestic and sexual violence . ",This argument is fallacious.,0
1966,"By blaming individual players, rather than taking collective responsibility for a culture which encourages abuse, leagues shift the blame away from themselves.","By MSK<0> individual players , rather than taking collective responsibility for a culture which encourages abuse , MSK<1> shift the MSK<0> away from MSK<1> . ",This argument is fallacious.,0
1967,"Clubs create the conditions \(e.g. a culture of hegemonic masculinity, normalised sexual and sexist language, increased tolerance of violence\), which make players more likely to commit these acts in the first place.","Clubs create the conditions \ ( e.g. a culture of hegemonic masculinity , normalised sexual and sexist language , increased tolerance of violence \ ) , which make players more likely to commit these acts in the first place . ",This argument is fallacious.,0
1968,"Most domestic violence policy is grounded in the stereotype of a victim who is white, straight, middle-class, weak, and dependent; and when a victim doesn't conform to this idea, it often undermines their credibility. A Zero-Tolerance policy offers justice to those marginalized victims by taking every instance of domestic abuse equally seriously.","MSK<0> is grounded in the stereotype of MSK<1> who is white , straight , middle - class , weak , and dependent ; and when MSK<1> doesn't conform to this idea , MSK<0> often undermines their credibility . A Zero - Tolerance policy offers justice to those marginalized victims by taking every instance of domestic abuse equally seriously . ",This argument is fallacious.,0
1969,"Sports leagues, as private entities, have no obligations to anything other than themselves.","MSK<0> , as private entities , have no obligations to anything other than MSK<0> . ",This argument is fallacious.,0
1970,"Darwin was inconsistent to selectively doubt his reasoning powers only when they led him to God. If evolution really proves that human reasoning is thoroughly unreliable, then evolutionists ought to doubt every belief at which they arrive through reason, including all scientific knowledge, and even evolution itself.","MSK<0> was MSK<4> to selectively MSK<1> MSK<0> MSK<2> powers only when they led MSK<0> to God . If evolution really proves that human MSK<2> is thoroughly MSK<4> , MSK<3> ought to MSK<1> every belief at which MSK<3> arrive through reason , including all scientific knowledge , coref2 . ",This argument is fallacious.,0
1971,"Johnson's quick resolution, or even complete jettison, of elements introduced by his predecessor smacks of design by committee \(a pejorative for a project with multiple designers but no unifying plan or vision\).","MSK<0> quick resolution , or even complete jettison , of elements introduced by MSK<0> predecessor smacks of MSK<1> by committee \ ( a pejorative for a project with multiple MSK<1> but no unifying plan or vision \ ) . ",This argument is fallacious.,0
1972,"Admiral Holdo, for incomprehensible reasons, refused to tell anyone about her Plan to evacuate the rebel cruiser, thus sparking the chaotic trip to Canto Bight.","MSK<0> , for incomprehensible reasons , refused to tell anyone about MSK<0> Plan to evacuate the rebel cruiser , thus sparking the chaotic trip to Canto Bight . ",This argument is fallacious.,0
1973,"Anakin Skywalker's legendary blue Lightsaber that served him during the Clone Wars, handed down to his son Luke and served him against the Empire, handed down to Rey and served her against the First Order, is first used as the butt of a cheap gag, then is finally and very visibly destroyed in the centre of the frame - just to make the point that this isn't your dad's Star Wars anymore.","MSK<0> legendary blue Lightsaber that MSK<1> MSK<0> during the Clone MSK<3> , MSK<2> down to MSK<0> son Luke and MSK<1> MSK<0> against the Empire , MSK<2> down to Rey and MSK<1> MSK<0> against the First Order , is first used as the butt of a cheap gag , then is finally and very visibly destroyed in the centre of the frame - just to make the point that this isn't your dad 's Star MSK<3> anymore . ",This argument is fallacious.,0
1974,"Targeted welfare, such as providing conditional or item-specific benefits, is not mutually exclusive to the poor also receiving cash grants.","Targeted welfare , such as providing conditional or item - specific benefits , is not mutually exclusive to the poor also receiving cash grants . ",This argument is fallacious.,0
1975,"For some people, who are genuinely not fit for the workforce, this is a good thing. These people can now live much more enjoyable lives.","For MSK<0> , who are genuinely not fit for the workforce , this is a good thing . MSK<0> can now live much more enjoyable lives . ",This argument is fallacious.,0
1976,"Most welfare programs, as a baseline, provide money to those in need. Money can be used by people to purchase what they need, regardless of what those needs are.","Most welfare programs , as a baseline , provide MSK<0> to those in MSK<1> . MSK<0> can be used by MSK<2> to purchase what MSK<2> MSK<1> , regardless of what those MSK<1> are . ",This argument is fallacious.,0
1977,"Polls are only as effective as the questions and information in the polls.  If the current gun laws are not listed, then respondents may not know if the current laws are strong enough in their opinion.  If one asks the question, ""Do you support new laws to reduce violent crimes"" without stating the current and proposed laws then the responses are meaningless.","MSK<0> are only as effective as the MSK<1> and information in the MSK<0> . If MSK<2> are not listed , then respondents may not know if MSK<2> are strong enough in MSK<2> opinion . If one asks the MSK<1> , "" Do you support new MSK<3> to reduce violent crimes "" without stating the current and proposed MSK<3> then the responses are meaningless . ",This argument is fallacious.,0
1978,"This investment can go towards better housing, educational programs, and community initiatives that help to uplift the residents as a whole.","This investment can go towards better housing , educational programs , and community initiatives that help to uplift the residents as a whole . ",This argument is fallacious.,0
1979,"While it is true that with optional voting these people would likely stay home, once they are forced to the ballot box, they are likely to vote in whatever way benefits them the most. It is unlikely that they would cast a blank vote if they could see that one candidate is less bad.","While it is true that with optional MSK<2> MSK<0> would MSK<1> stay home , once MSK<0> are forced to the ballot box , MSK<0> are MSK<1> to MSK<2> in whatever way benefits MSK<0> the most . It is unlikely that MSK<0> would cast a blank MSK<2> if MSK<0> could see that one candidate is less bad . ",This argument is fallacious.,0
1980,"The argument made in the article rests on the assumption that people vote based on reasons of 'minor importance'. However, it provides no evidence to illustrate how many non-voters would do this in the event that compulsory voting is imposed. Given this, it is safe to assume that while some people may cast votes based on reasons of 'minor importance', there will still be votes cast by people for reasons of 'major importance'.","MSK<0> made in the article rests on the MSK<8> that MSK<1> MSK<2> MSK<3> on MSK<4> of ' MSK<5> MSK<6> ' . However , MSK<0> provides no evidence to illustrate how many non-voters would do this in the event that compulsory MSK<2> is imposed . Given this , MSK<0> is safe to MSK<8> that while some MSK<1> may MSK<7> MSK<2> MSK<3> on MSK<4> of ' MSK<5> MSK<6> ' , there will still be MSK<2> MSK<7> by MSK<1> for MSK<4> of ' major MSK<6> ' . ",This argument is fallacious.,0
1981,"Black Americans have historically been, and are to this day, locked out of housing that gives access to good public schooling. This creates a form of de-facto segregation in school.","MSK<0> have historically been , and are to this day , locked out of housing that gives access to good public MSK<1> . MSK<0> creates a form of de-facto segregation in MSK<1> . ",This argument is fallacious.,0
1982,"These responsibilities do not exist to allow the state to function, but instead to merely improve itself \(for example, taxes lead to wealth distribution\). An act that actively improves society without causing any harm is a responsibility that the state can impose on you.","These MSK<0> do not exist to allow MSK<1> to function , but instead to merely MSK<2> MSK<1> \ ( for example , taxes lead to wealth distribution \ ) . An act that actively MSK<2> society without causing any harm is a MSK<0> that MSK<1> can impose on you . ",This argument is fallacious.,0
1983,"Stricter regulation adversely and disproportionately affects low-income citizens, who often are more likely do be potential victims of violence, with application fees and often a necessity to take time off work to complete the necessary steps to comply with regulation.","Stricter MSK<0> adversely and disproportionately affects low - income citizens , who often are more likely do be potential victims of violence , with application fees and often a MSK<1> to take time off work to complete the MSK<1> steps to comply with MSK<0> . ",This argument is fallacious.,0
1984,"Trans women will self select into the women only spaces where their experiences are most closely aligned to those of the cis women currently involved. As a result, the commonalities, rather than the differences, between the two groups will be most apparent in their interactions.","MSK<0> will self select into MSK<0> only spaces where MSK<0> experiences are most closely aligned to those of MSK<0> . As a result , the commonalities , rather than the differences , between MSK<1> will be most apparent in MSK<1> interactions . ",This argument is fallacious.,0
1985,"There is no public funding for political parties in a small number of countries, such as Malta, Switzerland and India. Yet it still applies to a large number of democracies such as most of the EU, Canada, Brazil, Japan and even the US.","There is no public funding for political parties in a small MSK<0> of countries , such as Malta , Switzerland and India . Yet it still applies to a large MSK<0> of democracies such as most of the EU , Canada , Brazil , Japan and even the US . ",This argument is fallacious.,0
1986,"If we think that voting, that is, contributing to the democratic system, is valuable, then perhaps voters are the ones who are advantaged in terms of societal power.","If we think that voting , that is , contributing to the democratic system , is valuable , then perhaps voters are the ones who are advantaged in terms of societal power . ",This argument is fallacious.,0
1987,"People contribute to the government through taxes, not voting. Thus, provided people pay taxes, they are absolutely entitled to the benefits of government.","People contribute to the MSK<0> through MSK<1> , not voting . Thus , provided MSK<2> pay MSK<1> , MSK<2> are absolutely entitled to the benefits of MSK<0> . ",This argument is fallacious.,0
1988,"In Indonesia one of the world's largest democracies, legislative election day has been declared a public holiday, so that citizens can fully concentrate on voting and are not burdened with work.","In Indonesia one of the world 's largest democracies , legislative election day has been declared a public holiday , so that citizens can fully concentrate on voting and are not burdened with work . ",This argument is fallacious.,0
1989,"Working-class individuals are both the least likely to vote and, were they to vote, overall likely to vote for left-wing parties and social redistributionist policies \(Lijphart, p. 1 Without compulsory voting, citizens do not get policies that adequately represent the aggregate preferences of the whole population.","MSK<0> are both the least MSK<1> to MSK<2> and , were MSK<0> to MSK<2> , overall MSK<1> to MSK<2> for left - wing parties and social redistributionist MSK<3> \ ( Lijphart , p. 1 Without compulsory MSK<2> , citizens do not get MSK<3> that adequately represent the aggregate preferences of the whole population . ",This argument is fallacious.,0
1990,"This study \(Helmke and Meguid, p. 1\) shows that most countries that adopted compulsory voting did so as a strategic consideration. The incumbent party thought that more of their supporters did not vote than those of the opposition, and therefore adopted compulsory voting in order to win elections.","This study \ ( Helmke and Meguid , p. 1 \ ) shows that most countries that MSK<1> MSK<2> did so as a strategic consideration . MSK<3> thought that more of MSK<3> supporters did not MSK<2> than those of the opposition , and therefore MSK<1> MSK<2> in order to win elections . ",This argument is fallacious.,0
1991,"Compulsory voting also increases voter identification with established parties. Australia has one of the highest levels of party identification in the world. Therefore, even though minor or protest parties also benefit from compulsory voting, the advantage they gain is small compared to the support for major parties.","MSK<1> also increases voter MSK<2> with established MSK<3> . Australia has one of the highest levels of MSK<3> MSK<2> in the world . Therefore , even though MSK<4> also benefit from MSK<1> , the advantage MSK<4> gain is small compared to the support for major MSK<3> . ",This argument is fallacious.,0
1992,"As voting is a personal choice, not voting only affects the individual, as they no longer have the representative that they want.","As MSK<1> is a personal choice , not MSK<1> only affects the individual , as MSK<0> no longer have the representative that MSK<0> want . ",This argument is fallacious.,0
1993,"A system could be implemented that would automatically withhold the fine, as if it were a tax, and refund it upon filing proof of polling station attendance. This would both incentivize adherence and create an economic stimulus, as all citizens would receive a simultaneous influx of liquid capital similar to a tax rebate.","MSK<0> could be implemented that would automatically withhold the fine , as if MSK<0> were a MSK<1> , and refund MSK<0> upon filing proof of polling station attendance . MSK<0> would both incentivize adherence and create an economic stimulus , as all citizens would receive a simultaneous influx of liquid capital similar to a MSK<1> rebate . ",This argument is fallacious.,0
1994,"Most commentators conclude that, without compulsory voting, the set of parties that operate as the Coalition would have better results \(p. 20\).","Most commentators conclude that , without compulsory voting , the set of parties that operate as the Coalition would have better results \ ( p. 20 \ ) . ",This argument is fallacious.,0
1995,"Some costs are constant, such as the necessity to travel to the polls and the time it requires to do so. Given that the individual benefits are marginal, this is still often not worth it.","Some costs are constant , such as MSK<0> to travel to the polls and the time MSK<0> requires to do so . Given that the individual benefits are marginal , MSK<1> is still often not worth MSK<1> . ",This argument is fallacious.,0
1996,"Incumbents \(Trounstine, p. 8\) are more likely to win in elections with lower turnouts, thereby entrenching the power of existing elites.","Incumbents \ ( Trounstine , p. 8 \ ) are more likely to win in elections with lower turnouts , thereby entrenching the power of existing elites . ",This argument is fallacious.,0
1997,"Voters are not equal.  They have wide ranges of varying degrees of countless abilities, attributes, characteristics, education, as well as their level of understanding and involvement in political issues.  A Republic safeguards from the pitfalls of a Democracy.  The Electoral College is one such safeguard.","MSK<0> are not equal . MSK<0> have wide ranges of varying degrees of countless abilities , attributes , characteristics , education , as well as MSK<0> level of understanding and involvement in political issues . A Republic MSK<1> from the pitfalls of a Democracy . The Electoral College is one such MSK<1> . ",This argument is fallacious.,0
1998,"No right can be considered on its own; governments place restrictions on rights all the time for the benefit of society, such as banning hate speech. The question is not whether this limits free speech, but whether this restriction is justified.","No right can be considered on MSK<0> own ; governments place restrictions on rights all the time for the benefit of society , such as banning hate MSK<1> . MSK<0> is not whether this limits free MSK<1> , but whether MSK<0> is justified . ",This argument is fallacious.,0
1999,"Since low socio-economic status people vote less often in the status quo, this works to increase their political power, especially relative to the rich.","Since MSK<0> vote less often in the status quo , this works to increase MSK<0> political power , especially relative to the rich . ",This argument is fallacious.,0
2000,"Early voting is only allowed in some countries. Therefore, for a large number of countries, changing their electoral systems would be time-consuming and politically and economically difficult.","Early voting is only allowed in some countries . Therefore , for a large number of MSK<0> , changing MSK<0> electoral systems would be time - consuming and politically and economically difficult . ",This argument is fallacious.,0
2001,"For example, if an individual is satisfied with the way that government is functioning, then this moral duty would not act upon them.","For example , if an individual is satisfied with the way that government is functioning , then this moral duty would not act upon them . ",This argument is fallacious.,0
2002,"Even if parties approve changes in an electoral system that benefit them at the time, if in the long run those changes are beneficial − for example, increasing turnout or decreasing the costs in mobilising the electorate – those changes are not bad per se.","Even if MSK<0> approve changes in an MSK<2> system that MSK<3> MSK<0> at the time , if in the long run MSK<1> are MSK<3> MSK<4> for example , increasing turnout or decreasing the costs in mobilising the MSK<2> MSK<4> MSK<1> are not bad per se . ",This argument is fallacious.,0
2003,"Mandatory voting has consequences on policy. Australia saw conservative parties shifting to more progressive policies when large numbers of working-class voters were forced to vote. Therefore, compulsory voting improved representation \(Fowler, p. 28","MSK<2> MSK<0> has consequences on MSK<1> . Australia saw conservative parties shifting to more progressive MSK<1> when large numbers of working - class voters were forced to MSK<0> . Therefore , MSK<2> MSK<0> improved representation \ ( Fowler , p. 28 ",This argument is fallacious.,0
